ts,symbol,side,clip_usd,slippage_bps,book_usd_bid,book_usd_ask
2026-08-08T19:00:00.000Z,BNBUSDT,buy,1000000,11.309,9482304,8454310
2026-08-08T19:00:00.000Z,BNBUSDT,buy,5000000,43.493,9482304,8454310
2026-08-08T19:00:00.000Z,BNBUSDT,sell,10000,0.083,9482304,8454310
2026-08-08T19:00:00.000Z,BNBUSDT,sell,100000,1.832,9482304,8454310
2026-08-08T19:00:00.000Z,BNBUSDT,sell,1000000,11.522,9482304,8454310
2026-08-08T19:00:00.000Z,BNBUSDT,sell,5000000,41.642,9482304,8454310
2026-08-08T19:00:00.000Z,BTCUSDT,buy,10000,0.008,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,buy,100000,0.008,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,buy,1000000,0.037,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,buy,5000000,1.777,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,sell,10000,0.008,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,sell,100000,0.008,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,sell,1000000,0.008,44959040,62594683
2026-08-08T19:00:00.000Z,BTCUSDT,sell,5000000,0.996,44959040,62594683
2026-08-08T19:00:00.000Z,DOGEUSDT,buy,10000,0.704,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,buy,100000,2.258,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,buy,1000000,13.26,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,buy,5000000,64.664,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,sell,10000,0.704,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,sell,100000,1.011,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,sell,1000000,10.181,44211227,28516564
2026-08-08T19:00:00.000Z,DOGEUSDT,sell,5000000,50.63,44211227,28516564
2026-08-08T19:00:00.000Z,ETHUSDT,buy,10000,0.026,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,buy,100000,0.244,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,buy,1000000,1.399,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,buy,5000000,4.011,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,sell,10000,0.026,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,sell,100000,0.026,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,sell,1000000,0.233,85420707,57598968
2026-08-08T19:00:00.000Z,ETHUSDT,sell,5000000,1.737,85420707,57598968
2026-08-08T19:00:00.000Z,LINKUSDT,buy,10000,1.091,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,buy,100000,3.961,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,buy,1000000,26.276,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,buy,5000000,133.131,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,sell,10000,1.203,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,sell,100000,4.2,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,sell,1000000,27.716,8366029,6158441
2026-08-08T19:00:00.000Z,LINKUSDT,sell,5000000,115.895,8366029,6158441
2026-08-08T19:00:00.000Z,SOLUSDT,buy,10000,0.657,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,buy,100000,0.657,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,buy,1000000,3.679,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,buy,5000000,14.121,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,sell,10000,0.657,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,sell,100000,0.657,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,sell,1000000,2.503,91169471,80344088
2026-08-08T19:00:00.000Z,SOLUSDT,sell,5000000,9.205,91169471,80344088
2026-08-08T19:00:00.000Z,XRPUSDT,buy,10000,0.48,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,buy,100000,1.257,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,buy,1000000,6.35,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,buy,5000000,24.737,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,sell,10000,0.48,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,sell,100000,0.636,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,sell,1000000,4.229,35667615,29841584
2026-08-08T19:00:00.000Z,XRPUSDT,sell,5000000,23.798,35667615,29841584
2026-08-08T20:00:00.000Z,ADAUSDT,buy,10000,2.497,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,buy,100000,6.253,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,buy,1000000,32.575,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,buy,5000000,110.833,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,sell,10000,2.497,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,sell,100000,7.605,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,sell,1000000,33.653,15804749,12104390
2026-08-08T20:00:00.000Z,ADAUSDT,sell,5000000,103.422,15804749,12104390
2026-08-08T20:00:00.000Z,BNBUSDT,buy,10000,0.083,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,buy,100000,1.448,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,buy,1000000,11.571,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,buy,5000000,41.199,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,sell,10000,0.083,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,sell,100000,1.096,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,sell,1000000,9.135,11270156,9060017
2026-08-08T20:00:00.000Z,BNBUSDT,sell,5000000,37.198,11270156,9060017
2026-08-08T20:00:00.000Z,BTCUSDT,buy,10000,0.008,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,buy,100000,0.008,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,buy,1000000,0.008,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,buy,5000000,0.094,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,sell,10000,0.008,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,sell,100000,0.008,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,sell,1000000,0.849,41698770,71457128
2026-08-08T20:00:00.000Z,BTCUSDT,sell,5000000,2.217,41698770,71457128
2026-08-08T20:00:00.000Z,DOGEUSDT,buy,10000,0.704,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,buy,100000,2.082,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,buy,1000000,11.93,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,buy,5000000,63.953,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,sell,10000,0.704,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,sell,100000,1.331,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,sell,1000000,13.242,43834916,28847137
2026-08-08T20:00:00.000Z,DOGEUSDT,sell,5000000,50.778,43834916,28847137
2026-08-08T20:00:00.000Z,ETHUSDT,buy,10000,0.026,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,buy,100000,0.026,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,buy,1000000,0.446,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,buy,5000000,3.916,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,sell,10000,0.026,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,sell,100000,0.026,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,sell,1000000,1.122,71624075,54026195
2026-08-08T20:00:00.000Z,ETHUSDT,sell,5000000,3.703,71624075,54026195
2026-08-08T20:00:00.000Z,LINKUSDT,buy,10000,1.567,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,buy,100000,5.186,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,buy,1000000,29.276,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,buy,5000000,133.9,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,sell,10000,0.6,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,sell,100000,3.225,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,sell,1000000,26.736,8470810,6135420
2026-08-08T20:00:00.000Z,LINKUSDT,sell,5000000,115.628,8470810,6135420
2026-08-08T20:00:00.000Z,SOLUSDT,buy,10000,0.656,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,buy,100000,0.656,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,buy,1000000,2.594,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,buy,5000000,11.018,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,sell,10000,0.656,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,sell,100000,0.656,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,sell,1000000,2.74,91144986,81083892
2026-08-08T20:00:00.000Z,SOLUSDT,sell,5000000,10.135,91144986,81083892
2026-08-08T20:00:00.000Z,XRPUSDT,buy,10000,0.48,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,buy,100000,1.23,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,buy,1000000,5.398,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,buy,5000000,24.726,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,sell,10000,0.48,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,sell,100000,0.818,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,sell,1000000,5.336,35179045,30243739
2026-08-08T20:00:00.000Z,XRPUSDT,sell,5000000,23.675,35179045,30243739
2026-08-08T21:00:00.000Z,ADAUSDT,buy,10000,2.506,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,buy,100000,7.39,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,buy,1000000,42.712,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,buy,5000000,129.363,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,sell,10000,2.506,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,sell,100000,7.135,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,sell,1000000,33.101,15301478,11649135
2026-08-08T21:00:00.000Z,ADAUSDT,sell,5000000,97.875,15301478,11649135
2026-08-08T21:00:00.000Z,BNBUSDT,buy,10000,0.878,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,buy,100000,2.727,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,buy,1000000,12.174,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,buy,5000000,45.121,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,sell,10000,0.083,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,sell,100000,0.45,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,sell,1000000,10.137,11010650,8661944
2026-08-08T21:00:00.000Z,BNBUSDT,sell,5000000,40.753,11010650,8661944
2026-08-08T21:00:00.000Z,BTCUSDT,buy,10000,0.008,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,buy,100000,0.298,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,buy,1000000,0.863,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,buy,5000000,2.817,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,sell,10000,0.008,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,sell,100000,0.008,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,sell,1000000,0.008,46112341,58618863
2026-08-08T21:00:00.000Z,BTCUSDT,sell,5000000,0.896,46112341,58618863
2026-08-08T21:00:00.000Z,DOGEUSDT,buy,10000,0.705,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,buy,100000,2.767,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,buy,1000000,18.146,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,buy,5000000,76.362,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,sell,10000,1.14,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,sell,100000,3.705,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,sell,1000000,18.216,43532200,28255406
2026-08-08T21:00:00.000Z,DOGEUSDT,sell,5000000,58.215,43532200,28255406
2026-08-08T21:00:00.000Z,ETHUSDT,buy,10000,0.026,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,buy,100000,0.026,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,buy,1000000,0.691,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,buy,5000000,4.238,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,sell,10000,0.026,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,sell,100000,0.271,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,sell,1000000,1.675,57645967,51191287
2026-08-08T21:00:00.000Z,ETHUSDT,sell,5000000,5.752,57645967,51191287
2026-08-08T21:00:00.000Z,LINKUSDT,buy,10000,1.146,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,buy,100000,5.169,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,buy,1000000,31.693,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,buy,5000000,137.758,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,sell,10000,1.7,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,sell,100000,4.61,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,sell,1000000,27.23,8463644,6093302
2026-08-08T21:00:00.000Z,LINKUSDT,sell,5000000,115.046,8463644,6093302
2026-08-08T21:00:00.000Z,SOLUSDT,buy,10000,0.656,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,buy,100000,1.259,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,buy,1000000,4.559,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,buy,5000000,13.802,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,sell,10000,0.656,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,sell,100000,0.656,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,sell,1000000,4.257,88241461,80140632
2026-08-08T21:00:00.000Z,SOLUSDT,sell,5000000,15.179,88241461,80140632
2026-08-08T21:00:00.000Z,XRPUSDT,buy,10000,0.479,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,buy,100000,1.697,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,buy,1000000,7.206,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,buy,5000000,28.28,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,sell,10000,0.479,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,sell,100000,1.192,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,sell,1000000,8.292,35020208,29599382
2026-08-08T21:00:00.000Z,XRPUSDT,sell,5000000,30.38,35020208,29599382
2026-08-08T22:00:00.000Z,ADAUSDT,buy,10000,2.523,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,buy,100000,6.545,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,buy,1000000,33.351,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,buy,5000000,103.965,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,sell,10000,2.523,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,sell,100000,6.638,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,sell,1000000,33.22,16675907,12665760
2026-08-08T22:00:00.000Z,ADAUSDT,sell,5000000,90.466,16675907,12665760
2026-08-08T22:00:00.000Z,BNBUSDT,buy,10000,0.694,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,buy,100000,1.845,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,buy,1000000,10.347,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,buy,5000000,44.701,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,sell,10000,0.083,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,sell,100000,1.513,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,sell,1000000,10.397,12141612,7950311
2026-08-08T22:00:00.000Z,BNBUSDT,sell,5000000,40.684,12141612,7950311
2026-08-08T22:00:00.000Z,BTCUSDT,buy,10000,0.008,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,buy,100000,0.008,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,buy,1000000,0.173,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,buy,5000000,1.733,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,sell,10000,0.008,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,sell,100000,0.008,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,sell,1000000,0.038,49980946,38924091
2026-08-08T22:00:00.000Z,BTCUSDT,sell,5000000,1.432,49980946,38924091
2026-08-08T22:00:00.000Z,DOGEUSDT,buy,10000,0.708,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,buy,100000,1.601,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,buy,1000000,9.879,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,buy,5000000,57.246,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,sell,10000,0.708,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,sell,100000,1.443,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,sell,1000000,6.833,43819208,29434287
2026-08-08T22:00:00.000Z,DOGEUSDT,sell,5000000,44.34,43819208,29434287
2026-08-08T22:00:00.000Z,ETHUSDT,buy,10000,0.026,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,buy,100000,0.026,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,buy,1000000,0.685,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,buy,5000000,2.761,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,sell,10000,0.026,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,sell,100000,0.026,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,sell,1000000,0.665,73560734,56068476
2026-08-08T22:00:00.000Z,ETHUSDT,sell,5000000,1.945,73560734,56068476
2026-08-08T22:00:00.000Z,LINKUSDT,buy,10000,0.635,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,buy,100000,3.806,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,buy,1000000,25.463,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,buy,5000000,126.298,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,sell,10000,1.251,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,sell,100000,3.987,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,sell,1000000,25.172,8611731,6551139
2026-08-08T22:00:00.000Z,LINKUSDT,sell,5000000,103.243,8611731,6551139
2026-08-08T22:00:00.000Z,SOLUSDT,buy,10000,0.657,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,buy,100000,0.657,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,buy,1000000,1.654,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,buy,5000000,8.67,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,sell,10000,0.657,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,sell,100000,0.657,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,sell,1000000,3.05,88301009,83461283
2026-08-08T22:00:00.000Z,SOLUSDT,sell,5000000,12.353,88301009,83461283
2026-08-08T22:00:00.000Z,XRPUSDT,buy,10000,0.481,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,buy,100000,1.032,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,buy,1000000,3.807,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,buy,5000000,23.966,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,sell,10000,0.481,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,sell,100000,0.511,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,sell,1000000,5.433,35071148,30926774
2026-08-08T22:00:00.000Z,XRPUSDT,sell,5000000,24.495,35071148,30926774
2026-08-08T23:00:00.000Z,ADAUSDT,buy,10000,2.507,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,buy,100000,4.927,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,buy,1000000,29.96,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,buy,5000000,104.023,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,sell,10000,2.507,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,sell,100000,4.3,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,sell,1000000,33.4,16216463,11991589
2026-08-08T23:00:00.000Z,ADAUSDT,sell,5000000,100.641,16216463,11991589
2026-08-08T23:00:00.000Z,BNBUSDT,buy,10000,0.083,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,buy,100000,2.039,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,buy,1000000,10.524,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,buy,5000000,43.123,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,sell,10000,0.252,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,sell,100000,1.868,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,sell,1000000,10.684,11160433,8193706
2026-08-08T23:00:00.000Z,BNBUSDT,sell,5000000,42.462,11160433,8193706
2026-08-08T23:00:00.000Z,BTCUSDT,buy,10000,0.008,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,buy,100000,0.008,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,buy,1000000,0.469,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,buy,5000000,2.287,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,sell,10000,0.008,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,sell,100000,0.008,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,sell,1000000,0.008,45118133,38287883
2026-08-08T23:00:00.000Z,BTCUSDT,sell,5000000,0.74,45118133,38287883
2026-08-08T23:00:00.000Z,DOGEUSDT,buy,10000,0.71,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,buy,100000,1.605,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,buy,1000000,10.89,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,buy,5000000,50.772,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,sell,10000,0.71,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,sell,100000,1.485,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,sell,1000000,6.652,43762261,29605616
2026-08-08T23:00:00.000Z,DOGEUSDT,sell,5000000,42.021,43762261,29605616
2026-08-08T23:00:00.000Z,ETHUSDT,buy,10000,0.026,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,buy,100000,0.026,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,buy,1000000,1.042,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,buy,5000000,4.016,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,sell,10000,0.026,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,sell,100000,0.026,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,sell,1000000,0.509,63692082,51628549
2026-08-08T23:00:00.000Z,ETHUSDT,sell,5000000,3.79,63692082,51628549
2026-08-08T23:00:00.000Z,LINKUSDT,buy,10000,0.602,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,buy,100000,4.019,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,buy,1000000,27.097,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,buy,5000000,130.928,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,sell,10000,0.602,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,sell,100000,3.779,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,sell,1000000,25.496,8516511,6261985
2026-08-08T23:00:00.000Z,LINKUSDT,sell,5000000,111.199,8516511,6261985
2026-08-08T23:00:00.000Z,SOLUSDT,buy,10000,0.657,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,buy,100000,1.389,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,buy,1000000,3.76,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,buy,5000000,13.793,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,sell,10000,0.657,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,sell,100000,0.657,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,sell,1000000,1.838,89779307,79607484
2026-08-08T23:00:00.000Z,SOLUSDT,sell,5000000,9.015,89779307,79607484
2026-08-08T23:00:00.000Z,XRPUSDT,buy,10000,0.481,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,buy,100000,1.414,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,buy,1000000,6.001,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,buy,5000000,27.008,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,sell,10000,0.481,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,sell,100000,0.481,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,sell,1000000,3.316,35089892,29485218
2026-08-08T23:00:00.000Z,XRPUSDT,sell,5000000,21.12,35089892,29485218
2026-08-09T00:00:00.000Z,ADAUSDT,buy,10000,2.517,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,buy,100000,9.363,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,buy,1000000,37.35,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,buy,5000000,119.35,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,sell,10000,2.517,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,sell,100000,5.097,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,sell,1000000,31.368,15484288,11796282
2026-08-09T00:00:00.000Z,ADAUSDT,sell,5000000,97.484,15484288,11796282
2026-08-09T00:00:00.000Z,BNBUSDT,buy,10000,0.083,9645730,8602094
2026-08-09T00:00:00.000Z,BNBUSDT,buy,100000,1.98,9645730,8602094
