date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd,source
2026-08-21,BTC,BTC-26MAR27-106000-P,26MAR27,106000,put,0.1,42.37,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-108000-C,26MAR27,108000,call,57.3,42.52,75859.34,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-108000-P,26MAR27,108000,put,0.1,42.52,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-110000-C,26MAR27,110000,call,1113.6,42.65,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-110000-P,26MAR27,110000,put,4.3,42.65,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-112000-C,26MAR27,112000,call,62.6,42.84,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-112000-P,26MAR27,112000,put,0.1,42.84,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-115000-C,26MAR27,115000,call,762.5,43.08,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-115000-P,26MAR27,115000,put,2.2,43.08,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-120000-P,26MAR27,120000,put,1.8,43.52,75859.34,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-120000-C,26MAR27,120000,call,330,43.52,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-125000-C,26MAR27,125000,call,150.7,43.99,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-125000-P,26MAR27,125000,put,0.1,43.99,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-130000-P,26MAR27,130000,put,0.4,44.38,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-130000-C,26MAR27,130000,call,1123,44.38,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-140000-P,26MAR27,140000,put,0.1,45.73,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-140000-C,26MAR27,140000,call,787.9,45.73,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-150000-P,26MAR27,150000,put,0.6,46.99,75859.34,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-150000-C,26MAR27,150000,call,1920.1,46.99,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-160000-P,26MAR27,160000,put,0,48.1,75859.34,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-160000-C,26MAR27,160000,call,863,48.1,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-170000-P,26MAR27,170000,put,0.1,49.31,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-170000-C,26MAR27,170000,call,251.8,49.31,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-180000-P,26MAR27,180000,put,0,50.39,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-180000-C,26MAR27,180000,call,641.3,50.39,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-190000-C,26MAR27,190000,call,882,51.38,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-190000-P,26MAR27,190000,put,0.9,51.38,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-200000-C,26MAR27,200000,call,499.1,52.44,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-26MAR27-200000-P,26MAR27,200000,put,1,52.44,75856.16,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-40000-C,28AUG26,40000,call,24.1,105.07,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-40000-P,28AUG26,40000,put,753.6,105.07,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-46000-P,28AUG26,46000,put,1457.9,104.77,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-46000-C,28AUG26,46000,call,1,104.77,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-48000-C,28AUG26,48000,call,37.5,104.73,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-48000-P,28AUG26,48000,put,1394.9,104.73,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-50000-C,28AUG26,50000,call,51,95.1,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-50000-P,28AUG26,50000,put,2562.1,95.1,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-52000-C,28AUG26,52000,call,51,85.88,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-52000-P,28AUG26,52000,put,1197.9,85.88,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-53000-P,28AUG26,53000,put,1794,84.64,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-53000-C,28AUG26,53000,call,5.1,84.64,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-54000-C,28AUG26,54000,call,12,80.07,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-54000-P,28AUG26,54000,put,1732.4,80.07,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-55000-C,28AUG26,55000,call,11.7,77.17,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-55000-P,28AUG26,55000,put,1171.1,77.17,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-56000-C,28AUG26,56000,call,63.3,73.04,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-56000-P,28AUG26,56000,put,1280.3,73.04,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-57000-C,28AUG26,57000,call,28.5,71.45,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-57000-P,28AUG26,57000,put,1116.4,71.45,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-58000-C,28AUG26,58000,call,155,68.04,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-58000-P,28AUG26,58000,put,1245.7,68.04,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-59000-C,28AUG26,59000,call,214.3,67.25,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-59000-P,28AUG26,59000,put,1133.1,67.25,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-60000-C,28AUG26,60000,call,428.9,62.75,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-60000-P,28AUG26,60000,put,2357.6,62.75,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-61000-P,28AUG26,61000,put,1539.3,58.73,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-61000-C,28AUG26,61000,call,614.1,58.73,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-62000-P,28AUG26,62000,put,1180.7,56.23,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-62000-C,28AUG26,62000,call,842.5,56.23,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-63000-C,28AUG26,63000,call,949.6,53.33,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-63000-P,28AUG26,63000,put,887.6,53.33,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-64000-C,28AUG26,64000,call,752.1,51.25,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-64000-P,28AUG26,64000,put,1093,51.25,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-65000-C,28AUG26,65000,call,1372.4,48.93,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-65000-P,28AUG26,65000,put,2253.2,48.93,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-66000-P,28AUG26,66000,put,487.2,46.62,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-66000-C,28AUG26,66000,call,1324.5,46.62,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-67000-P,28AUG26,67000,put,438.4,44.56,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-67000-C,28AUG26,67000,call,1844.5,44.56,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-68000-C,28AUG26,68000,call,1538.9,42.86,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-68000-P,28AUG26,68000,put,366,42.86,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-69000-C,28AUG26,69000,call,2514.5,41.31,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-69000-P,28AUG26,69000,put,455.8,41.31,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-70000-P,28AUG26,70000,put,281.2,40.28,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-70000-C,28AUG26,70000,call,2768.4,40.28,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-71000-P,28AUG26,71000,put,136.9,39.33,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-71000-C,28AUG26,71000,call,1979.3,39.33,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-72000-P,28AUG26,72000,put,491.6,38.8,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-72000-C,28AUG26,72000,call,3036.7,38.8,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-73000-C,28AUG26,73000,call,2129.8,38.55,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-73000-P,28AUG26,73000,put,151,38.55,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-74000-C,28AUG26,74000,call,2723,38.45,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-74000-P,28AUG26,74000,put,3.8,38.45,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-75000-P,28AUG26,75000,put,44.3,38.73,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-75000-C,28AUG26,75000,call,3864,38.73,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-76000-P,28AUG26,76000,put,5.4,39.28,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-76000-C,28AUG26,76000,call,1563.9,39.28,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-77000-C,28AUG26,77000,call,627.4,40.19,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-77000-P,28AUG26,77000,put,3.4,40.19,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-78000-C,28AUG26,78000,call,1711.6,41.45,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-78000-P,28AUG26,78000,put,4.1,41.45,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-79000-C,28AUG26,79000,call,1140.2,42.85,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-79000-P,28AUG26,79000,put,0.7,42.85,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-80000-P,28AUG26,80000,put,29.5,44.44,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-80000-C,28AUG26,80000,call,3056.7,44.44,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-81000-C,28AUG26,81000,call,1445.5,46.14,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-81000-P,28AUG26,81000,put,0.1,46.14,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-82000-C,28AUG26,82000,call,1509.5,47.93,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-82000-P,28AUG26,82000,put,0.5,47.93,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-83000-C,28AUG26,83000,call,640.7,49.81,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-83000-P,28AUG26,83000,put,0.1,49.81,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-84000-P,28AUG26,84000,put,0.4,51.63,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-84000-C,28AUG26,84000,call,106.6,51.63,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-85000-C,28AUG26,85000,call,1439.9,53.35,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-85000-P,28AUG26,85000,put,0.8,53.35,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-86000-C,28AUG26,86000,call,197.1,55.5,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-86000-P,28AUG26,86000,put,0,55.5,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-88000-C,28AUG26,88000,call,196.3,58.66,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-88000-P,28AUG26,88000,put,0,58.66,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-90000-C,28AUG26,90000,call,447.3,62.58,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-90000-P,28AUG26,90000,put,11.1,62.58,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-92000-C,28AUG26,92000,call,178.5,65.99,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-92000-P,28AUG26,92000,put,0.5,65.99,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-94000-P,28AUG26,94000,put,0,69.64,73848.25,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-94000-C,28AUG26,94000,call,212.1,69.64,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-95000-P,28AUG26,95000,put,0.3,71.28,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-95000-C,28AUG26,95000,call,117.8,71.28,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-96000-P,28AUG26,96000,put,0.1,73.81,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-96000-C,28AUG26,96000,call,47.6,73.81,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-98000-C,28AUG26,98000,call,217.9,77.4,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-98000-P,28AUG26,98000,put,0,77.4,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-100000-C,28AUG26,100000,call,178.1,82.17,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-100000-P,28AUG26,100000,put,0.5,82.17,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-105000-P,28AUG26,105000,put,1,88.92,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-105000-C,28AUG26,105000,call,388.8,88.92,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-110000-P,28AUG26,110000,put,0.2,99.94,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-28AUG26-110000-C,28AUG26,110000,call,322,99.94,73851.43,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-40000-C,30OCT26,40000,call,0.1,66.39,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-40000-P,30OCT26,40000,put,71.7,66.39,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-45000-P,30OCT26,45000,put,123.9,59.85,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-45000-C,30OCT26,45000,call,0.1,59.85,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-48000-P,30OCT26,48000,put,174,55.92,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-48000-C,30OCT26,48000,call,0.1,55.92,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-50000-C,30OCT26,50000,call,0.1,53.83,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-50000-P,30OCT26,50000,put,364.9,53.83,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-52000-C,30OCT26,52000,call,0.1,51.83,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-52000-P,30OCT26,52000,put,68.5,51.83,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-54000-P,30OCT26,54000,put,168.9,49.69,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-54000-C,30OCT26,54000,call,0.1,49.69,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-55000-C,30OCT26,55000,call,0.1,48.57,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-55000-P,30OCT26,55000,put,316.7,48.57,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-56000-C,30OCT26,56000,call,0,47.73,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-56000-P,30OCT26,56000,put,452.5,47.73,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-57000-P,30OCT26,57000,put,202.8,46.86,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-57000-C,30OCT26,57000,call,0.1,46.86,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-58000-C,30OCT26,58000,call,0,45.96,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-58000-P,30OCT26,58000,put,138.9,45.96,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-59000-C,30OCT26,59000,call,1.1,45.05,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-59000-P,30OCT26,59000,put,80.6,45.05,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-60000-C,30OCT26,60000,call,14.1,44.44,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-60000-P,30OCT26,60000,put,1089.6,44.44,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-61000-C,30OCT26,61000,call,7.7,43.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-61000-P,30OCT26,61000,put,211.1,43.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-62000-P,30OCT26,62000,put,103,42.99,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-62000-C,30OCT26,62000,call,13.5,42.99,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-63000-C,30OCT26,63000,call,153.2,42.33,74433.04,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-63000-P,30OCT26,63000,put,466.4,42.33,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-64000-C,30OCT26,64000,call,428.2,41.78,74433.04,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-64000-P,30OCT26,64000,put,549,41.78,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-65000-P,30OCT26,65000,put,401.8,41.28,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-65000-C,30OCT26,65000,call,429.9,41.28,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-66000-C,30OCT26,66000,call,161,40.82,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-66000-P,30OCT26,66000,put,119.6,40.82,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-67000-C,30OCT26,67000,call,119.5,40.41,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-67000-P,30OCT26,67000,put,214,40.41,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-68000-P,30OCT26,68000,put,32.1,40.04,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-68000-C,30OCT26,68000,call,52.5,40.04,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-69000-C,30OCT26,69000,call,126.2,39.7,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-69000-P,30OCT26,69000,put,152.1,39.7,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-70000-C,30OCT26,70000,call,702.9,39.41,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-70000-P,30OCT26,70000,put,111.1,39.41,74433.04,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-71000-P,30OCT26,71000,put,8.1,39.17,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-71000-C,30OCT26,71000,call,288.5,39.17,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-72000-C,30OCT26,72000,call,343.1,38.97,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-72000-P,30OCT26,72000,put,64.8,38.97,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-73000-C,30OCT26,73000,call,196.5,38.8,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-73000-P,30OCT26,73000,put,15.1,38.8,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-74000-P,30OCT26,74000,put,150.3,38.68,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-74000-C,30OCT26,74000,call,202.4,38.68,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-75000-C,30OCT26,75000,call,1063.6,38.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-75000-P,30OCT26,75000,put,18.3,38.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-76000-C,30OCT26,76000,call,193,38.53,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-76000-P,30OCT26,76000,put,0,38.53,74433.04,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-77000-P,30OCT26,77000,put,0,38.47,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-77000-C,30OCT26,77000,call,30.4,38.47,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-78000-C,30OCT26,78000,call,321.2,38.45,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-78000-P,30OCT26,78000,put,0.1,38.45,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-79000-C,30OCT26,79000,call,74.6,38.44,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-79000-P,30OCT26,79000,put,0,38.44,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-80000-P,30OCT26,80000,put,0.7,38.48,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-80000-C,30OCT26,80000,call,430,38.48,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-81000-P,30OCT26,81000,put,0,38.55,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-81000-C,30OCT26,81000,call,19.6,38.55,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-82000-C,30OCT26,82000,call,1147.2,38.63,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-82000-P,30OCT26,82000,put,0.4,38.63,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-83000-C,30OCT26,83000,call,52,38.73,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-83000-P,30OCT26,83000,put,0,38.73,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-84000-P,30OCT26,84000,put,0.5,38.84,74433.04,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-84000-C,30OCT26,84000,call,528.8,38.84,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-85000-C,30OCT26,85000,call,850.7,39.01,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-85000-P,30OCT26,85000,put,0,39.01,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-86000-C,30OCT26,86000,call,214.9,39.17,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-86000-P,30OCT26,86000,put,0.1,39.17,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-88000-P,30OCT26,88000,put,0,39.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-88000-C,30OCT26,88000,call,59.8,39.59,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-90000-C,30OCT26,90000,call,103,40.07,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-90000-P,30OCT26,90000,put,0.1,40.07,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-92000-C,30OCT26,92000,call,6.9,40.57,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-92000-P,30OCT26,92000,put,0,40.57,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-94000-P,30OCT26,94000,put,0,41.16,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-94000-C,30OCT26,94000,call,131.3,41.16,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-95000-P,30OCT26,95000,put,0.1,41.54,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-95000-C,30OCT26,95000,call,479.6,41.54,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-96000-P,30OCT26,96000,put,0,41.77,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-96000-C,30OCT26,96000,call,0,41.77,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-100000-C,30OCT26,100000,call,77.6,43.35,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-100000-P,30OCT26,100000,put,0,43.35,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-105000-C,30OCT26,105000,call,0,44.48,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-30OCT26-105000-P,30OCT26,105000,put,0,44.48,74429.51,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-53000-C,4SEP26,53000,call,0,66.46,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-53000-P,4SEP26,53000,put,73.1,66.46,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-55000-C,4SEP26,55000,call,0,64.16,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-55000-P,4SEP26,55000,put,212.6,64.16,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-58000-C,4SEP26,58000,call,0,56.96,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-58000-P,4SEP26,58000,put,369.4,56.96,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-60000-C,4SEP26,60000,call,0.4,53.13,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-60000-P,4SEP26,60000,put,1035.8,53.13,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-61000-C,4SEP26,61000,call,5.5,51.22,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-61000-P,4SEP26,61000,put,147,51.22,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-62000-C,4SEP26,62000,call,2.4,49.11,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-62000-P,4SEP26,62000,put,863.8,49.11,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-63000-C,4SEP26,63000,call,86.8,47.34,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-63000-P,4SEP26,63000,put,1237.1,47.34,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-64000-C,4SEP26,64000,call,265.5,45.33,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-64000-P,4SEP26,64000,put,185.5,45.33,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-65000-C,4SEP26,65000,call,299.8,43.69,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-65000-P,4SEP26,65000,put,358,43.69,73927.59,bykaranteli.com
