date,currency,dvol,source
2024-06-01,BTC,50.68,bykaranteli.com
2024-06-01,ETH,68.1,bykaranteli.com
2024-06-02,BTC,51.11,bykaranteli.com
2024-06-02,ETH,67.43,bykaranteli.com
2024-06-03,BTC,52.77,bykaranteli.com
2024-06-03,ETH,65.02,bykaranteli.com
2024-06-04,BTC,53.95,bykaranteli.com
2024-06-04,ETH,64.83,bykaranteli.com
2024-06-05,BTC,55.62,bykaranteli.com
2024-06-05,ETH,67.91,bykaranteli.com
2024-06-06,BTC,51.87,bykaranteli.com
2024-06-06,ETH,62.85,bykaranteli.com
2024-06-07,BTC,50.02,bykaranteli.com
2024-06-07,ETH,62.08,bykaranteli.com
2024-06-08,BTC,50.34,bykaranteli.com
2024-06-08,ETH,61.95,bykaranteli.com
2024-06-09,BTC,51.79,bykaranteli.com
2024-06-09,ETH,63.03,bykaranteli.com
2024-06-10,BTC,50.88,bykaranteli.com
2024-06-10,ETH,62.54,bykaranteli.com
2024-06-11,BTC,52.49,bykaranteli.com
2024-06-11,ETH,64.86,bykaranteli.com
2024-06-12,BTC,50.56,bykaranteli.com
2024-06-12,ETH,62.65,bykaranteli.com
2024-06-13,BTC,49.23,bykaranteli.com
2024-06-13,ETH,60.39,bykaranteli.com
2024-06-14,BTC,48.56,bykaranteli.com
2024-06-14,ETH,61.06,bykaranteli.com
2024-06-15,BTC,48.03,bykaranteli.com
2024-06-15,ETH,62.98,bykaranteli.com
2024-06-16,BTC,47.9,bykaranteli.com
2024-06-16,ETH,63.23,bykaranteli.com
2024-06-17,BTC,48.81,bykaranteli.com
2024-06-17,ETH,61.69,bykaranteli.com
2024-06-18,BTC,50.06,bykaranteli.com
2024-06-18,ETH,64.26,bykaranteli.com
2024-06-19,BTC,48.6,bykaranteli.com
2024-06-19,ETH,65.95,bykaranteli.com
2024-06-20,BTC,48.28,bykaranteli.com
2024-06-20,ETH,64.14,bykaranteli.com
2024-06-21,BTC,47.11,bykaranteli.com
2024-06-21,ETH,62.71,bykaranteli.com
2024-06-22,BTC,46.43,bykaranteli.com
2024-06-22,ETH,62.83,bykaranteli.com
2024-06-23,BTC,48.23,bykaranteli.com
2024-06-23,ETH,66.06,bykaranteli.com
2024-06-24,BTC,50.96,bykaranteli.com
2024-06-24,ETH,64.01,bykaranteli.com
2024-06-25,BTC,48.14,bykaranteli.com
2024-06-25,ETH,61.76,bykaranteli.com
2024-06-26,BTC,47.05,bykaranteli.com
2024-06-26,ETH,59.83,bykaranteli.com
2024-06-27,BTC,47.94,bykaranteli.com
2024-06-27,ETH,61.35,bykaranteli.com
2024-06-28,BTC,45.4,bykaranteli.com
2024-06-28,ETH,58.09,bykaranteli.com
2024-06-29,BTC,43.47,bykaranteli.com
2024-06-29,ETH,57.12,bykaranteli.com
2024-06-30,BTC,45.44,bykaranteli.com
2024-06-30,ETH,58.31,bykaranteli.com
2024-07-01,BTC,44.71,bykaranteli.com
2024-07-01,ETH,59.98,bykaranteli.com
2024-07-02,BTC,42.33,bykaranteli.com
2024-07-02,ETH,56.37,bykaranteli.com
2024-07-03,BTC,45.36,bykaranteli.com
2024-07-03,ETH,57.93,bykaranteli.com
2024-07-04,BTC,47.53,bykaranteli.com
2024-07-04,ETH,59.25,bykaranteli.com
2024-07-05,BTC,48.98,bykaranteli.com
2024-07-05,ETH,62.53,bykaranteli.com
2024-07-06,BTC,48.21,bykaranteli.com
2024-07-06,ETH,62.13,bykaranteli.com
2024-07-07,BTC,50.99,bykaranteli.com
2024-07-07,ETH,62.72,bykaranteli.com
2024-07-08,BTC,51.03,bykaranteli.com
2024-07-08,ETH,65.23,bykaranteli.com
2024-07-09,BTC,50.05,bykaranteli.com
2024-07-09,ETH,63.07,bykaranteli.com
2024-07-10,BTC,48.69,bykaranteli.com
2024-07-10,ETH,61.55,bykaranteli.com
2024-07-11,BTC,48.54,bykaranteli.com
2024-07-11,ETH,60.72,bykaranteli.com
2024-07-12,BTC,46.32,bykaranteli.com
2024-07-12,ETH,57.98,bykaranteli.com
2024-07-13,BTC,49.18,bykaranteli.com
2024-07-13,ETH,58.5,bykaranteli.com
2024-07-14,BTC,49.3,bykaranteli.com
2024-07-14,ETH,60.17,bykaranteli.com
2024-07-15,BTC,54.52,bykaranteli.com
2024-07-15,ETH,64.61,bykaranteli.com
2024-07-16,BTC,56.49,bykaranteli.com
2024-07-16,ETH,64.69,bykaranteli.com
2024-07-17,BTC,58.28,bykaranteli.com
2024-07-17,ETH,67.05,bykaranteli.com
2024-07-18,BTC,57.1,bykaranteli.com
2024-07-18,ETH,64.84,bykaranteli.com
2024-07-19,BTC,60.8,bykaranteli.com
2024-07-19,ETH,66.46,bykaranteli.com
2024-07-20,BTC,62.65,bykaranteli.com
2024-07-20,ETH,67.93,bykaranteli.com
2024-07-21,BTC,66,bykaranteli.com
2024-07-21,ETH,70.97,bykaranteli.com
2024-07-22,BTC,67.63,bykaranteli.com
2024-07-22,ETH,68.61,bykaranteli.com
2024-07-23,BTC,63.91,bykaranteli.com
2024-07-23,ETH,65.34,bykaranteli.com
2024-07-24,BTC,61.39,bykaranteli.com
2024-07-24,ETH,62.76,bykaranteli.com
2024-07-25,BTC,61.81,bykaranteli.com
2024-07-25,ETH,64.93,bykaranteli.com
2024-07-26,BTC,60.1,bykaranteli.com
2024-07-26,ETH,62.88,bykaranteli.com
2024-07-27,BTC,55.04,bykaranteli.com
2024-07-27,ETH,61.44,bykaranteli.com
2024-07-28,BTC,52.65,bykaranteli.com
2024-07-28,ETH,59.35,bykaranteli.com
2024-07-29,BTC,51.73,bykaranteli.com
2024-07-29,ETH,57.89,bykaranteli.com
2024-07-30,BTC,50.62,bykaranteli.com
2024-07-30,ETH,56.23,bykaranteli.com
2024-07-31,BTC,48.73,bykaranteli.com
2024-07-31,ETH,54.87,bykaranteli.com
2024-08-01,BTC,49.81,bykaranteli.com
2024-08-01,ETH,54.92,bykaranteli.com
2024-08-02,BTC,51.4,bykaranteli.com
2024-08-02,ETH,56.76,bykaranteli.com
2024-08-03,BTC,51.45,bykaranteli.com
2024-08-03,ETH,59.69,bykaranteli.com
2024-08-04,BTC,56.13,bykaranteli.com
2024-08-04,ETH,68.27,bykaranteli.com
2024-08-05,BTC,63.08,bykaranteli.com
2024-08-05,ETH,76.22,bykaranteli.com
2024-08-06,BTC,61.54,bykaranteli.com
2024-08-06,ETH,73.04,bykaranteli.com
2024-08-07,BTC,60.88,bykaranteli.com
2024-08-07,ETH,76.02,bykaranteli.com
2024-08-08,BTC,56.81,bykaranteli.com
2024-08-08,ETH,70.72,bykaranteli.com
2024-08-09,BTC,55.02,bykaranteli.com
2024-08-09,ETH,71.35,bykaranteli.com
2024-08-10,BTC,56.28,bykaranteli.com
2024-08-10,ETH,71.68,bykaranteli.com
2024-08-11,BTC,57.11,bykaranteli.com
2024-08-11,ETH,74.26,bykaranteli.com
2024-08-12,BTC,57.48,bykaranteli.com
2024-08-12,ETH,73.43,bykaranteli.com
2024-08-13,BTC,56.92,bykaranteli.com
2024-08-13,ETH,72.03,bykaranteli.com
2024-08-14,BTC,55.31,bykaranteli.com
2024-08-14,ETH,69.1,bykaranteli.com
2024-08-15,BTC,55.64,bykaranteli.com
2024-08-15,ETH,66.73,bykaranteli.com
2024-08-16,BTC,53.12,bykaranteli.com
2024-08-16,ETH,64.67,bykaranteli.com
2024-08-17,BTC,53.71,bykaranteli.com
2024-08-17,ETH,64.66,bykaranteli.com
2024-08-18,BTC,55.32,bykaranteli.com
2024-08-18,ETH,66.78,bykaranteli.com
2024-08-19,BTC,53.68,bykaranteli.com
2024-08-19,ETH,64.4,bykaranteli.com
2024-08-20,BTC,54.06,bykaranteli.com
2024-08-20,ETH,64.91,bykaranteli.com
2024-08-21,BTC,54.68,bykaranteli.com
2024-08-21,ETH,63.55,bykaranteli.com
2024-08-22,BTC,53.99,bykaranteli.com
2024-08-22,ETH,62.24,bykaranteli.com
2024-08-23,BTC,55.43,bykaranteli.com
2024-08-23,ETH,62.66,bykaranteli.com
2024-08-24,BTC,55.14,bykaranteli.com
2024-08-24,ETH,62.54,bykaranteli.com
2024-08-25,BTC,54.2,bykaranteli.com
2024-08-25,ETH,62.35,bykaranteli.com
2024-08-26,BTC,51.58,bykaranteli.com
2024-08-26,ETH,61.04,bykaranteli.com
2024-08-27,BTC,52.69,bykaranteli.com
2024-08-27,ETH,64.29,bykaranteli.com
2024-08-28,BTC,52.91,bykaranteli.com
2024-08-28,ETH,62.68,bykaranteli.com
2024-08-29,BTC,52.98,bykaranteli.com
2024-08-29,ETH,62.86,bykaranteli.com
2024-08-30,BTC,51.96,bykaranteli.com
2024-08-30,ETH,63.34,bykaranteli.com
2024-08-31,BTC,50.48,bykaranteli.com
2024-08-31,ETH,61.91,bykaranteli.com
2024-09-01,BTC,54.36,bykaranteli.com
2024-09-01,ETH,65.62,bykaranteli.com
2024-09-02,BTC,52.92,bykaranteli.com
2024-09-02,ETH,64.49,bykaranteli.com
2024-09-03,BTC,55.29,bykaranteli.com
2024-09-03,ETH,66.49,bykaranteli.com
2024-09-04,BTC,55.73,bykaranteli.com
2024-09-04,ETH,67.35,bykaranteli.com
2024-09-05,BTC,56.79,bykaranteli.com
2024-09-05,ETH,67.42,bykaranteli.com
2024-09-06,BTC,59.46,bykaranteli.com
2024-09-06,ETH,73.05,bykaranteli.com
2024-09-07,BTC,58.84,bykaranteli.com
2024-09-07,ETH,71.75,bykaranteli.com
2024-09-08,BTC,59.32,bykaranteli.com
2024-09-08,ETH,71.6,bykaranteli.com
2024-09-09,BTC,58.82,bykaranteli.com
2024-09-09,ETH,68.25,bykaranteli.com
2024-09-10,BTC,57.18,bykaranteli.com
2024-09-10,ETH,65.74,bykaranteli.com
2024-09-11,BTC,54.84,bykaranteli.com
2024-09-11,ETH,62.55,bykaranteli.com
2024-09-12,BTC,53.96,bykaranteli.com
2024-09-12,ETH,62.68,bykaranteli.com
2024-09-13,BTC,52.51,bykaranteli.com
2024-09-13,ETH,61.67,bykaranteli.com
2024-09-14,BTC,52.48,bykaranteli.com
2024-09-14,ETH,61.46,bykaranteli.com
2024-09-15,BTC,53.21,bykaranteli.com
2024-09-15,ETH,64.18,bykaranteli.com
2024-09-16,BTC,53.29,bykaranteli.com
2024-09-16,ETH,62.24,bykaranteli.com
2024-09-17,BTC,53.12,bykaranteli.com
2024-09-17,ETH,61.32,bykaranteli.com
2024-09-18,BTC,51.59,bykaranteli.com
2024-09-18,ETH,60.36,bykaranteli.com
2024-09-19,BTC,51.95,bykaranteli.com
2024-09-19,ETH,61.98,bykaranteli.com
2024-09-20,BTC,50.15,bykaranteli.com
2024-09-20,ETH,61.06,bykaranteli.com
2024-09-21,BTC,51.04,bykaranteli.com
2024-09-21,ETH,61.62,bykaranteli.com
2024-09-22,BTC,51.13,bykaranteli.com
2024-09-22,ETH,61.8,bykaranteli.com
2024-09-23,BTC,50.45,bykaranteli.com
2024-09-23,ETH,60.29,bykaranteli.com
2024-09-24,BTC,51.52,bykaranteli.com
2024-09-24,ETH,60.48,bykaranteli.com
2024-09-25,BTC,49.75,bykaranteli.com
2024-09-25,ETH,57.07,bykaranteli.com
2024-09-26,BTC,52.38,bykaranteli.com
2024-09-26,ETH,59.21,bykaranteli.com
2024-09-27,BTC,51.91,bykaranteli.com
2024-09-27,ETH,58.85,bykaranteli.com
2024-09-28,BTC,52.6,bykaranteli.com
2024-09-28,ETH,59.48,bykaranteli.com
2024-09-29,BTC,54.02,bykaranteli.com
2024-09-29,ETH,61.6,bykaranteli.com
2024-09-30,BTC,54.21,bykaranteli.com
2024-09-30,ETH,62.34,bykaranteli.com
2024-10-01,BTC,56.64,bykaranteli.com
2024-10-01,ETH,64.37,bykaranteli.com
2024-10-02,BTC,56.35,bykaranteli.com
2024-10-02,ETH,62.65,bykaranteli.com
2024-10-03,BTC,57.45,bykaranteli.com
2024-10-03,ETH,64.57,bykaranteli.com
2024-10-04,BTC,55.53,bykaranteli.com
2024-10-04,ETH,63.33,bykaranteli.com
2024-10-05,BTC,55.41,bykaranteli.com
2024-10-05,ETH,63.09,bykaranteli.com
2024-10-06,BTC,57.17,bykaranteli.com
2024-10-06,ETH,64.46,bykaranteli.com
2024-10-07,BTC,56.6,bykaranteli.com
2024-10-07,ETH,62.56,bykaranteli.com
2024-10-08,BTC,55.63,bykaranteli.com
2024-10-08,ETH,61.91,bykaranteli.com
2024-10-09,BTC,56.11,bykaranteli.com
2024-10-09,ETH,62.04,bykaranteli.com
2024-10-10,BTC,54.97,bykaranteli.com
2024-10-10,ETH,61.34,bykaranteli.com
2024-10-11,BTC,57.51,bykaranteli.com
2024-10-11,ETH,62.63,bykaranteli.com
2024-10-12,BTC,56.84,bykaranteli.com
2024-10-12,ETH,63.11,bykaranteli.com
2024-10-13,BTC,57.14,bykaranteli.com
2024-10-13,ETH,63.43,bykaranteli.com
2024-10-14,BTC,57.85,bykaranteli.com
2024-10-14,ETH,65.05,bykaranteli.com
2024-10-15,BTC,58.15,bykaranteli.com
2024-10-15,ETH,64.32,bykaranteli.com
2024-10-16,BTC,57.44,bykaranteli.com
2024-10-16,ETH,62.66,bykaranteli.com
2024-10-17,BTC,56.4,bykaranteli.com
2024-10-17,ETH,60.92,bykaranteli.com
2024-10-18,BTC,55.18,bykaranteli.com
2024-10-18,ETH,61.5,bykaranteli.com
2024-10-19,BTC,54.7,bykaranteli.com
2024-10-19,ETH,61.86,bykaranteli.com
2024-10-20,BTC,56.66,bykaranteli.com
2024-10-20,ETH,64.13,bykaranteli.com
2024-10-21,BTC,55.69,bykaranteli.com
2024-10-21,ETH,62.83,bykaranteli.com
2024-10-22,BTC,55.77,bykaranteli.com
2024-10-22,ETH,62.55,bykaranteli.com
2024-10-23,BTC,56.29,bykaranteli.com
2024-10-23,ETH,63.24,bykaranteli.com
2024-10-24,BTC,57.3,bykaranteli.com
2024-10-24,ETH,61.9,bykaranteli.com
2024-10-25,BTC,58.08,bykaranteli.com
2024-10-25,ETH,65.52,bykaranteli.com
2024-10-26,BTC,55.36,bykaranteli.com
2024-10-26,ETH,63.93,bykaranteli.com
2024-10-27,BTC,57.18,bykaranteli.com
2024-10-27,ETH,64.45,bykaranteli.com
2024-10-28,BTC,57.78,bykaranteli.com
2024-10-28,ETH,62.78,bykaranteli.com
2024-10-29,BTC,59.83,bykaranteli.com
2024-10-29,ETH,63.5,bykaranteli.com
2024-10-30,BTC,59.11,bykaranteli.com
2024-10-30,ETH,63.27,bykaranteli.com
2024-10-31,BTC,58.23,bykaranteli.com
2024-10-31,ETH,62.5,bykaranteli.com
2024-11-01,BTC,59.77,bykaranteli.com
2024-11-01,ETH,63.8,bykaranteli.com
2024-11-02,BTC,60.26,bykaranteli.com
2024-11-02,ETH,64.1,bykaranteli.com
2024-11-03,BTC,62.49,bykaranteli.com
2024-11-03,ETH,67.18,bykaranteli.com
2024-11-04,BTC,64.97,bykaranteli.com
2024-11-04,ETH,67.8,bykaranteli.com
2024-11-05,BTC,63.71,bykaranteli.com
2024-11-05,ETH,67.68,bykaranteli.com
2024-11-06,BTC,55.97,bykaranteli.com
2024-11-06,ETH,62.38,bykaranteli.com
2024-11-07,BTC,53.55,bykaranteli.com
2024-11-07,ETH,62.57,bykaranteli.com
2024-11-08,BTC,49.85,bykaranteli.com
2024-11-08,ETH,60.1,bykaranteli.com
2024-11-09,BTC,50.54,bykaranteli.com
2024-11-09,ETH,62.57,bykaranteli.com
2024-11-10,BTC,53.28,bykaranteli.com
2024-11-10,ETH,65.21,bykaranteli.com
2024-11-11,BTC,61.52,bykaranteli.com
2024-11-11,ETH,68.19,bykaranteli.com
2024-11-12,BTC,57.69,bykaranteli.com
2024-11-12,ETH,64.19,bykaranteli.com
2024-11-13,BTC,58.54,bykaranteli.com
2024-11-13,ETH,62.24,bykaranteli.com
2024-11-14,BTC,59.46,bykaranteli.com
2024-11-14,ETH,63.4,bykaranteli.com
2024-11-15,BTC,56.29,bykaranteli.com
2024-11-15,ETH,63.24,bykaranteli.com
2024-11-16,BTC,56.84,bykaranteli.com
2024-11-16,ETH,64.85,bykaranteli.com
2024-11-17,BTC,57.23,bykaranteli.com
2024-11-17,ETH,65.08,bykaranteli.com
2024-11-18,BTC,58.3,bykaranteli.com
2024-11-18,ETH,66.79,bykaranteli.com
2024-11-19,BTC,58.25,bykaranteli.com
2024-11-19,ETH,64.56,bykaranteli.com
2024-11-20,BTC,60.18,bykaranteli.com
2024-11-20,ETH,65.1,bykaranteli.com
2024-11-21,BTC,61.29,bykaranteli.com
2024-11-21,ETH,72.13,bykaranteli.com
2024-11-22,BTC,60.78,bykaranteli.com
2024-11-22,ETH,70.49,bykaranteli.com
2024-11-23,BTC,60.89,bykaranteli.com
2024-11-23,ETH,78.41,bykaranteli.com
2024-11-24,BTC,64.09,bykaranteli.com
2024-11-24,ETH,76.32,bykaranteli.com
2024-11-25,BTC,60.65,bykaranteli.com
2024-11-25,ETH,74.93,bykaranteli.com
2024-11-26,BTC,61.23,bykaranteli.com
2024-11-26,ETH,73.52,bykaranteli.com
2024-11-27,BTC,59.73,bykaranteli.com
2024-11-27,ETH,74.98,bykaranteli.com
2024-11-28,BTC,57.55,bykaranteli.com
2024-11-28,ETH,71.3,bykaranteli.com
2024-11-29,BTC,56.11,bykaranteli.com
2024-11-29,ETH,67.32,bykaranteli.com
2024-11-30,BTC,55.17,bykaranteli.com
2024-11-30,ETH,70.91,bykaranteli.com
2024-12-01,BTC,57.2,bykaranteli.com
2024-12-01,ETH,74.84,bykaranteli.com
2024-12-02,BTC,55.94,bykaranteli.com
2024-12-02,ETH,70.64,bykaranteli.com
2024-12-03,BTC,56.5,bykaranteli.com
2024-12-03,ETH,70.41,bykaranteli.com
2024-12-04,BTC,57.17,bykaranteli.com
2024-12-04,ETH,73.75,bykaranteli.com
2024-12-05,BTC,60.96,bykaranteli.com
2024-12-05,ETH,71.62,bykaranteli.com
2024-12-06,BTC,58.44,bykaranteli.com
2024-12-06,ETH,70.67,bykaranteli.com
2024-12-07,BTC,57.2,bykaranteli.com
2024-12-07,ETH,73.16,bykaranteli.com
2024-12-08,BTC,58.15,bykaranteli.com
2024-12-08,ETH,72.72,bykaranteli.com
2024-12-09,BTC,59.74,bykaranteli.com
2024-12-09,ETH,75.07,bykaranteli.com
2024-12-10,BTC,59.18,bykaranteli.com
2024-12-10,ETH,72.28,bykaranteli.com
2024-12-11,BTC,59.94,bykaranteli.com
2024-12-11,ETH,72.67,bykaranteli.com
2024-12-12,BTC,60.14,bykaranteli.com
2024-12-12,ETH,72.29,bykaranteli.com
2024-12-13,BTC,59,bykaranteli.com
2024-12-13,ETH,73.1,bykaranteli.com
2024-12-14,BTC,58.08,bykaranteli.com
2024-12-14,ETH,72.51,bykaranteli.com
2024-12-15,BTC,60.65,bykaranteli.com
2024-12-15,ETH,73.58,bykaranteli.com
2024-12-16,BTC,58.54,bykaranteli.com
2024-12-16,ETH,71.31,bykaranteli.com
2024-12-17,BTC,59.51,bykaranteli.com
2024-12-17,ETH,71.74,bykaranteli.com
2024-12-18,BTC,60.49,bykaranteli.com
2024-12-18,ETH,73.62,bykaranteli.com
2024-12-19,BTC,59.6,bykaranteli.com
2024-12-19,ETH,74.45,bykaranteli.com
2024-12-20,BTC,58.87,bykaranteli.com
2024-12-20,ETH,71.53,bykaranteli.com
2024-12-21,BTC,57.87,bykaranteli.com
2024-12-21,ETH,73.14,bykaranteli.com
2024-12-22,BTC,61.43,bykaranteli.com
2024-12-22,ETH,78.52,bykaranteli.com
2024-12-23,BTC,60.21,bykaranteli.com
2024-12-23,ETH,74.64,bykaranteli.com
2024-12-24,BTC,60.83,bykaranteli.com
2024-12-24,ETH,72.97,bykaranteli.com
2024-12-25,BTC,60.73,bykaranteli.com
2024-12-25,ETH,73.93,bykaranteli.com
2024-12-26,BTC,61.67,bykaranteli.com
2024-12-26,ETH,75.1,bykaranteli.com
2024-12-27,BTC,60.61,bykaranteli.com
2024-12-27,ETH,74.07,bykaranteli.com
2024-12-28,BTC,60.43,bykaranteli.com
2024-12-28,ETH,75.63,bykaranteli.com
2024-12-29,BTC,60.48,bykaranteli.com
2024-12-29,ETH,75.02,bykaranteli.com
2024-12-30,BTC,61.03,bykaranteli.com
2024-12-30,ETH,74.38,bykaranteli.com
2024-12-31,BTC,60.03,bykaranteli.com
2024-12-31,ETH,70.35,bykaranteli.com
2025-01-01,BTC,61.1,bykaranteli.com
2025-01-01,ETH,71.11,bykaranteli.com
2025-01-02,BTC,59.85,bykaranteli.com
2025-01-02,ETH,71.61,bykaranteli.com
2025-01-03,BTC,58.74,bykaranteli.com
2025-01-03,ETH,69.01,bykaranteli.com
2025-01-04,BTC,59.87,bykaranteli.com
2025-01-04,ETH,71.26,bykaranteli.com
2025-01-05,BTC,59.55,bykaranteli.com
2025-01-05,ETH,71.26,bykaranteli.com
2025-01-06,BTC,58.84,bykaranteli.com
2025-01-06,ETH,68.91,bykaranteli.com
2025-01-07,BTC,58.6,bykaranteli.com
2025-01-07,ETH,70.57,bykaranteli.com
2025-01-08,BTC,58.47,bykaranteli.com
2025-01-08,ETH,69.19,bykaranteli.com
2025-01-09,BTC,59.47,bykaranteli.com
2025-01-09,ETH,69.99,bykaranteli.com
2025-01-10,BTC,57.19,bykaranteli.com
2025-01-10,ETH,67.84,bykaranteli.com
2025-01-11,BTC,58.52,bykaranteli.com
2025-01-11,ETH,69.1,bykaranteli.com
2025-01-12,BTC,59.57,bykaranteli.com
2025-01-12,ETH,69.71,bykaranteli.com
2025-01-13,BTC,61.25,bykaranteli.com
2025-01-13,ETH,71.44,bykaranteli.com
2025-01-14,BTC,60.87,bykaranteli.com
2025-01-14,ETH,71.55,bykaranteli.com
2025-01-15,BTC,61.23,bykaranteli.com
2025-01-15,ETH,71.3,bykaranteli.com
2025-01-16,BTC,62.56,bykaranteli.com
2025-01-16,ETH,71.36,bykaranteli.com
2025-01-17,BTC,63.19,bykaranteli.com
2025-01-17,ETH,70.8,bykaranteli.com
2025-01-18,BTC,65.04,bykaranteli.com
2025-01-18,ETH,72.65,bykaranteli.com
2025-01-19,BTC,66.02,bykaranteli.com
2025-01-19,ETH,76.29,bykaranteli.com
2025-01-20,BTC,63.07,bykaranteli.com
2025-01-20,ETH,73.15,bykaranteli.com
2025-01-21,BTC,61.92,bykaranteli.com
2025-01-21,ETH,71.09,bykaranteli.com
2025-01-22,BTC,61.04,bykaranteli.com
2025-01-22,ETH,69.1,bykaranteli.com
2025-01-23,BTC,60.08,bykaranteli.com
2025-01-23,ETH,68.41,bykaranteli.com
2025-01-24,BTC,57.37,bykaranteli.com
2025-01-24,ETH,65.93,bykaranteli.com
2025-01-25,BTC,57.05,bykaranteli.com
2025-01-25,ETH,67.08,bykaranteli.com
2025-01-26,BTC,56.74,bykaranteli.com
2025-01-26,ETH,67.21,bykaranteli.com
2025-01-27,BTC,59.05,bykaranteli.com
2025-01-27,ETH,67.79,bykaranteli.com
2025-01-28,BTC,56.2,bykaranteli.com
2025-01-28,ETH,66.26,bykaranteli.com
2025-01-29,BTC,56.15,bykaranteli.com
2025-01-29,ETH,65.24,bykaranteli.com
2025-01-30,BTC,54.64,bykaranteli.com
2025-01-30,ETH,65.71,bykaranteli.com
2025-01-31,BTC,53.32,bykaranteli.com
2025-01-31,ETH,64.23,bykaranteli.com
2025-02-01,BTC,53.77,bykaranteli.com
2025-02-01,ETH,65.83,bykaranteli.com
2025-02-02,BTC,57.04,bykaranteli.com
2025-02-02,ETH,67.84,bykaranteli.com
2025-02-03,BTC,56.94,bykaranteli.com
2025-02-03,ETH,70.91,bykaranteli.com
2025-02-04,BTC,54.03,bykaranteli.com
2025-02-04,ETH,71.08,bykaranteli.com
2025-02-05,BTC,54.53,bykaranteli.com
2025-02-05,ETH,69.77,bykaranteli.com
2025-02-06,BTC,53.91,bykaranteli.com
2025-02-06,ETH,69.79,bykaranteli.com
2025-02-07,BTC,54.17,bykaranteli.com
2025-02-07,ETH,69.78,bykaranteli.com
2025-02-08,BTC,53.49,bykaranteli.com
2025-02-08,ETH,69.78,bykaranteli.com
2025-02-09,BTC,54.21,bykaranteli.com
2025-02-09,ETH,71.12,bykaranteli.com
2025-02-10,BTC,52.4,bykaranteli.com
2025-02-10,ETH,69.22,bykaranteli.com
2025-02-11,BTC,54.23,bykaranteli.com
2025-02-11,ETH,70.26,bykaranteli.com
2025-02-12,BTC,51.49,bykaranteli.com
2025-02-12,ETH,69.47,bykaranteli.com
2025-02-13,BTC,51.76,bykaranteli.com
2025-02-13,ETH,69.18,bykaranteli.com
2025-02-14,BTC,51.6,bykaranteli.com
2025-02-14,ETH,66.83,bykaranteli.com
2025-02-15,BTC,50.61,bykaranteli.com
2025-02-15,ETH,65.91,bykaranteli.com
2025-02-16,BTC,50.84,bykaranteli.com
2025-02-16,ETH,66.67,bykaranteli.com
2025-02-17,BTC,51.73,bykaranteli.com
2025-02-17,ETH,67.43,bykaranteli.com
2025-02-18,BTC,51.69,bykaranteli.com
2025-02-18,ETH,67.61,bykaranteli.com
2025-02-19,BTC,49.15,bykaranteli.com
2025-02-19,ETH,64.92,bykaranteli.com
2025-02-20,BTC,49.06,bykaranteli.com
2025-02-20,ETH,62.65,bykaranteli.com
2025-02-21,BTC,48.71,bykaranteli.com
2025-02-21,ETH,63.91,bykaranteli.com
2025-02-22,BTC,48.6,bykaranteli.com
2025-02-22,ETH,65.49,bykaranteli.com
2025-02-23,BTC,48.47,bykaranteli.com
2025-02-23,ETH,66.83,bykaranteli.com
2025-02-24,BTC,47.07,bykaranteli.com
2025-02-24,ETH,64.89,bykaranteli.com
2025-02-25,BTC,48.59,bykaranteli.com
2025-02-25,ETH,65.04,bykaranteli.com
2025-02-26,BTC,51.3,bykaranteli.com
2025-02-26,ETH,66.16,bykaranteli.com
2025-02-27,BTC,51.68,bykaranteli.com
2025-02-27,ETH,66.21,bykaranteli.com
2025-02-28,BTC,50.76,bykaranteli.com
2025-02-28,ETH,64.87,bykaranteli.com
2025-03-01,BTC,51.87,bykaranteli.com
2025-03-01,ETH,66.24,bykaranteli.com
2025-03-02,BTC,55.47,bykaranteli.com
2025-03-02,ETH,68.17,bykaranteli.com
2025-03-03,BTC,59.48,bykaranteli.com
2025-03-03,ETH,74.25,bykaranteli.com
2025-03-04,BTC,62.07,bykaranteli.com
2025-03-04,ETH,73.05,bykaranteli.com
2025-03-05,BTC,57.6,bykaranteli.com
2025-03-05,ETH,71.62,bykaranteli.com
2025-03-06,BTC,60.15,bykaranteli.com
2025-03-06,ETH,72.65,bykaranteli.com
2025-03-07,BTC,54.32,bykaranteli.com
2025-03-07,ETH,69.48,bykaranteli.com
2025-03-08,BTC,52.66,bykaranteli.com
2025-03-08,ETH,69.24,bykaranteli.com
2025-03-09,BTC,59.1,bykaranteli.com
2025-03-09,ETH,77.95,bykaranteli.com
2025-03-10,BTC,59.57,bykaranteli.com
2025-03-10,ETH,74.95,bykaranteli.com
2025-03-11,BTC,59.9,bykaranteli.com
2025-03-11,ETH,73.28,bykaranteli.com
2025-03-12,BTC,56.89,bykaranteli.com
2025-03-12,ETH,75.05,bykaranteli.com
2025-03-13,BTC,55.42,bykaranteli.com
2025-03-13,ETH,74.34,bykaranteli.com
2025-03-14,BTC,53.27,bykaranteli.com
2025-03-14,ETH,72.23,bykaranteli.com
2025-03-15,BTC,53.46,bykaranteli.com
2025-03-15,ETH,72.42,bykaranteli.com
2025-03-16,BTC,55.27,bykaranteli.com
2025-03-16,ETH,72.67,bykaranteli.com
2025-03-17,BTC,52.86,bykaranteli.com
2025-03-17,ETH,69.15,bykaranteli.com
2025-03-18,BTC,52,bykaranteli.com
2025-03-18,ETH,67.45,bykaranteli.com
2025-03-19,BTC,54.02,bykaranteli.com
