date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd
2026-08-18,ETH,ETH-30OCT26-3600-C,30OCT26,3600,call,763,59.17,1919.53
2026-08-18,ETH,ETH-30OCT26-3600-P,30OCT26,3600,put,0,59.17,1919.53
2026-08-18,ETH,ETH-30OCT26-4000-C,30OCT26,4000,call,425,63.52,1919.53
2026-08-18,ETH,ETH-30OCT26-4000-P,30OCT26,4000,put,0,63.52,1919.53
2026-08-18,ETH,ETH-4SEP26-1600-C,4SEP26,1600,call,0,53.35,1912.37
2026-08-18,ETH,ETH-4SEP26-1600-P,4SEP26,1600,put,602,53.35,1912.37
2026-08-18,ETH,ETH-4SEP26-1700-C,4SEP26,1700,call,0,46.98,1912.37
2026-08-18,ETH,ETH-4SEP26-1700-P,4SEP26,1700,put,701,46.98,1912.37
2026-08-18,ETH,ETH-4SEP26-1750-C,4SEP26,1750,call,50,44.38,1912.37
2026-08-18,ETH,ETH-4SEP26-1750-P,4SEP26,1750,put,107,44.38,1912.37
2026-08-18,ETH,ETH-4SEP26-1800-C,4SEP26,1800,call,50,42.47,1912.37
2026-08-18,ETH,ETH-4SEP26-1800-P,4SEP26,1800,put,402,42.47,1912.37
2026-08-18,ETH,ETH-4SEP26-1850-C,4SEP26,1850,call,52,41.02,1912.37
2026-08-18,ETH,ETH-4SEP26-1850-P,4SEP26,1850,put,47,41.02,1912.37
2026-08-18,ETH,ETH-4SEP26-1900-C,4SEP26,1900,call,408,40.21,1912.37
2026-08-18,ETH,ETH-4SEP26-1900-P,4SEP26,1900,put,269,40.21,1912.37
2026-08-18,ETH,ETH-4SEP26-1950-C,4SEP26,1950,call,2685,40.17,1912.37
2026-08-18,ETH,ETH-4SEP26-1950-P,4SEP26,1950,put,22,40.17,1912.37
2026-08-18,ETH,ETH-4SEP26-2000-C,4SEP26,2000,call,2132,40.27,1912.37
2026-08-18,ETH,ETH-4SEP26-2000-P,4SEP26,2000,put,0,40.27,1912.37
2026-08-18,ETH,ETH-4SEP26-2100-C,4SEP26,2100,call,533,41.29,1912.37
2026-08-18,ETH,ETH-4SEP26-2100-P,4SEP26,2100,put,0,41.29,1912.37
2026-08-18,ETH,ETH-4SEP26-2200-C,4SEP26,2200,call,149,44.02,1912.37
2026-08-18,ETH,ETH-4SEP26-2200-P,4SEP26,2200,put,0,44.02,1912.37
2026-08-18,ETH,ETH-4SEP26-2400-C,4SEP26,2400,call,853,49.77,1912.37
2026-08-18,ETH,ETH-4SEP26-2400-P,4SEP26,2400,put,0,49.77,1912.37
